3.12032	-0.609669	0.00974346
3.13189	-0.606133	0.0023299
3.14472	-0.602851	-0.00586931
3.15885	-0.599979	-0.0148803
3.17439	-0.597688	-0.0247735
3.19159	-0.59618	-0.0357256
3.21039	-0.595753	-0.0477074
3.22947	-0.59663	-0.0598913
3.24583	-0.598461	-0.0703809
3.26011	-0.600906	-0.0795761
3.27245	-0.603687	-0.0875629
3.28258	-0.606459	-0.0941597
3.29298	-0.609787	-0.100967
3.30375	-0.613788	-0.108077
3.31496	-0.618584	-0.115536
3.32621	-0.624118	-0.123118
3.33724	-0.63031	-0.130656
3.34784	-0.637054	-0.138017
3.35783	-0.644226	-0.145099
3.36709	-0.651681	-0.151819
3.3747	-0.658469	-0.15748
3.38128	-0.664888	-0.162496
3.38615	-0.670009	-0.166297
3.3913	-0.675819	-0.17042
3.39633	-0.681942	-0.174574
